"M_3pg_e"	"M_6pgc_e"	"M_accoa_e"	"M_ac_e"	"M_adp_e"	"M_akg_e"	"M_amp_e"	"M_atp_e"	"M_cdp_e"	"M_cit_e"	"M_cmp_e"	"M_ctp_e"	"M_e4p_e"	"M_fdp_e"	"M_f6p_e"	"FAD"	"M_fum_e"	"M_g6p_e"	"M_g3p_e"	"M_gdp_e"	"M_glc_D_e"	"M_gly3p_e"	"M_gmp_e"	"M_gtp_e"	"M_icit_e"	"M_lac_e"	"M_mal_e"	"M_nad_e"	"M_nadh_e"	"M_nadp_e"	"M_nadph_e"	"M_oaa_e"	"M_pep_e"	"M_pyr_e"	"M_r5p_e"	"M_ru5p_D_e"	"M_s7p_e"	"M_succ_e"	"M_udp_e"	"M_ump_e"	"M_utp_e"	"M_maltose_e"
6.12540218007279	0.016681827213516	0.196526666666667	25.9255391111111	0.7965461028149	0.390902589657131	0.020214773480828	1.55678505906	0.202160661300444	0.002475905047875	0.044934852459552	0.896096571702818	0.038087158609818	3.64342489758374	0.029223321159843	0.008282	0.575481519275778	0.045794166353884	2.194359885413	0.145815640978631	0.002034885447452	0.376776333333333	0.007225527833522	0.87062515482325	0.003332625288528	2.1335490438458	2.5482468105652	0.051550666666667	0.063028093647548	0.013776	0.005857984521586	0.02310699323129	3.44226311498977	5.81292243656448	0.055402981394952	0.035171753206554	0.006378622722433	5.68248099036394	0.211656085820291	0.020557683015793	0.845161444077437	0.318515684774292
5.85759334238093	0.011435123493136	0.111615666666667	31.5750247777778	1.45602173297233	1.05175341877671	0.223961381874219	0.860325731689061	0.458545538926143	0.020464222719941	0.144049181582357	0.598934000038117	0.437402631172651	0.175771791296897	0.011761883409456	0.008268333333333	0.314233997564818	0.014960152027689	3.37960116414132	0.199872837382829	0.005831503144936	1.18110066666667	0.072039929955577	0.286782693151968	0.004052565246329	1.53719574449725	2.88896862846158	0.117847666666667	0.367197697980181	0.053095	0.011850635354012	0.033326455504082	2.64490763542882	7.38118583740228	0.044477154544614	0.036079915208462	0.004682470939552	10.6526856388036	0.394237154090747	0.084878065263869	0.442254534685006	0.258390716653915
5.79770424503877	0.007873543417801	0.038253	38.1806258888889	1.77971726558697	1.03296607352623	0.373774175684307	0.857770884339187	0.482427693044385	0.025552798170994	0.200330273241522	0.466001302915794	0.074108708547655	0.10474549401809	0.011795242005097	0.010263666666667	0.459143096070812	0.011334399099116	4.04234567297026	0.164855549250196	0.001706375621983	0.799049	0.095320924406332	0.165413986129472	0.014189784329552	0.054859072786943	3.35097963856528	0.057318	0.155423101003279	0.050676	0.014914293925646	0.005382232053991	2.93821719891082	8.73869398863364	0.055477549106829	0.054324599750469	0.003338583286034	12.3732560286897	0.445405439806026	0.14127664667633	0.453508841476181	0.193700586585055
5.00480498588146	0.008987658281882	0.200175666666667	35.2107134444444	1.40051245073501	0.493022806335888	0.344297182962121	1.13227386522927	0.380100357883452	0.008411634497276	0.152416722769783	0.541879934230474	0.450129445893567	0.21326584792955	0.015276449735908	0.011603	0.189492207476562	0.012094683612847	1.52930914999413	0.175172348765944	0.014112310209602	0.726848	0.07891316880698	0.328701272405258	0	1.02863828170144	1.43527386040835	0.112886666666667	0.648560651622116	0.071804666666667	0.032067415269025	0.042906015124611	2.36865005564294	3.34758835614611	0.03219253827784	0.013611273247263	0.004770536971892	6.97412602447201	0.357315045438729	0.099863219359993	0.443820863540446	0.194095893904616
4.84244861275787	0.004826170202811	0.414332333333333	38.9848682222222	1.9856313769309	0.495864265122636	0.852807028719528	0.752257506210471	0.307608805091308	0.000458616057145	0.218079782500471	0.15775019708334	0.028105604446503	0.026356919277383	0.01032388966165	0.018422666666667	0.063661753342785	0.005324843375989	0.583765612153009	0.077802005104431	0.003917010801109	0.455496333333333	0.100956674495991	0.056165032523443	0	0.035388265545572	0.588817487611042	0.063700333333333	0.102111480182706	0.077408	0.031265028500263	0.023033784029548	1.16272041943613	1.30709912217508	0.020293188522433	0.021461184605274	0.0035367318588	3.62129387296587	0.286509536913201	0.173537443194917	0.106860512279181	0.18059168579444
0.238847062337172	0.001291416714361	0.043856535628494	1.00506144420662	0.16061153663871	0.020189220718313	0.002239450169343	0.187777764678622	0.02917500433418	0.001327310638871	0.000973073021373	0.078271107066239	0.007438483598276	0.104659022012045	0.003846830797007	0.000818974358573	0.099577521441129	0.001968650709288	0.366631378527046	0.027655567860005	0.000378391433644	0.033762605887777	0.000741097059652	0.109264686227336	0.00577227632232	0.047546522704774	0.268838209552777	0.010026351396861	0.028252926358863	0.00147656933464	0.010146326821338	0.007979435373754	0.345194269889804	0.803949091377496	0.005456756562861	0.002022490602092	0.000391573112733	0.573144868748441	0.035763875113304	0.00033377456019	0.092281393935829	0.001989288446825
0.473872961974333	0.002438805972391	0.080083163632148	2.58893340195066	0.320199857468678	0.348482863707003	0.074653079729525	0.306848301206629	0.106343989434026	0.015991476722225	0.037287156992731	0.142019382099341	0.734596601841132	0.062417643666256	0.00383098475412	0.001707458442637	0.012478537633716	0.002868072602582	1.68810542592732	0.041515887856662	0.007836480143649	0.405331363087454	0.027269129253123	0.127416906178112	0.007019248907629	0.29341588987749	0.938091151231328	0.093963434091849	0.432673743336494	0.010144579882873	0.011850635354012	0.037871752981273	0.313476362874655	2.80870737646854	0.020071247718852	0.01604465251995	0.000934335365481	2.5948140253645	0.102625557987084	0.020392219683408	0.112032141765162	0.025090662042824
0.35797099676096	0.00270513128535	0.019687216385259	1.84412065186071	0.256670775594509	0.244581710993056	0.084994816966535	0.111243823671404	0.062038658726596	0.032188976911346	0.024240169669536	0.043142571198687	0.021585548658686	0.027387610864273	0.001763634152247	0.000805869923333	0.177065938859243	0.001633233453689	1.33262022982107	0.033691810216561	0.000283162201169	0.257028018980421	0.007555272104698	0.062621181264792	0.004206065753335	0.007077735616193	0.989067085195283	0.029955066900276	0.049707035046599	0.002952854043125	0.012981030838302	0.005939240307704	0.689787961254865	2.6588432520412	0.006289705992571	0.023210639246197	0.000734484964876	3.72237847546532	0.067783509524945	0.012934569632644	0.046429785793515	0.008495000053134
0.521322517674995	0.005303664329883	0.300164694326853	5.26755890708617	0.300996662891955	0.09206204214876	0.106084696919323	0.345390223537991	0.130013829119179	0.005365558774469	0.036044129039241	0.265684924433032	0.746791765194303	0.265492299059693	0.009290585616211	0.001599	0.064012973951167	0.008280979474528	0.820378372333414	0.0577270938676	0.018455606363349	0.435463956961997	0.017712147278126	0.183104631544776	0	1.65491328558491	0.606378119340286	0.077271136333908	0.845537250181865	0.016357629850725	0.011564469443475	0.042073679766945	0.360085775368924	1.67911038750711	0.00855934421476	0.01273626078881	0.001702244420006	2.71503775956082	0.118508975755335	0.03174536993845	0.187107657853598	0.015022809313154
1.30685059639014	0.001793907620022	0.067640958688751	11.1593663962098	0.073679941813349	0.532779341246444	0.087277216721643	0.104909732608433	0.012547227030244	0.000794346312141	0.016734343680754	0.02354493389961	0.004857635398067	0.002815495525366	0.003983332543692	0.002508159152313	0.089687365696571	0.001424173250178	0.805998726327407	0.011904580156949	0.001211749094926	0.099518219323565	0.011768266578412	0.016851100325322	0	0.014403067816374	0.82739311506514	0.015528791721616	0.032067242361389	0.014727220545643	0.027695652815073	0.012528297835783	0.776397255851315	1.92219265459236	0.011627289095142	0.007174755288905	0.000921106288273	4.88761290331623	0.028889685505821	0.015058046683987	0.022734169355326	0.005201816678926
